"original","protocol","sip","sport","dip","dport"
"TCP 80.66.13.156:55829->25.0.16.195:25","TCP","80.66.13.156","55829","25.0.16.195","25"
"TCP 80.66.11.61:4480->25.0.17.40:25","TCP","80.66.11.61","4480","25.0.17.40","25"
"TCP 213.184.15.32:33697->25.0.17.5:25","TCP","213.184.15.32","33697","25.0.17.5","25"
"TCP 213.184.18.22:8901->25.0.17.47:25","TCP","213.184.18.22","8901","25.0.17.47","25"
"TCP 12.166.5.127:14485->25.0.16.160:25","TCP","12.166.5.127","14485","25.0.16.160","25"
"TCP 80.66.14.59:41882->25.0.16.106:25","TCP","80.66.14.59","41882","25.0.16.106","25"
"TCP 12.166.6.27:44998->25.0.15.86:25","TCP","12.166.6.27","44998","25.0.15.86","25"
"TCP 213.184.14.204:32064->25.0.15.125:25","TCP","213.184.14.204","32064","25.0.15.125","25"
"TCP 80.66.13.144:11971->25.0.15.89:25","TCP","80.66.13.144","11971","25.0.15.89","25"
"TCP 122.52.215.174:14558->25.0.15.111:25","TCP","122.52.215.174","14558","25.0.15.111","25"
"TCP 80.66.11.70:45040->25.0.17.14:25","TCP","80.66.11.70","45040","25.0.17.14","25"
"TCP 122.52.212.192:5112->25.0.15.131:25","TCP","122.52.212.192","5112","25.0.15.131","25"
"TCP 213.184.15.20:8740->25.0.15.189:25","TCP","213.184.15.20","8740","25.0.15.189","25"
"TCP 122.52.204.131:28734->25.0.17.63:25","TCP","122.52.204.131","28734","25.0.17.63","25"
"TCP 213.184.18.1:31570->25.0.15.60:25","TCP","213.184.18.1","31570","25.0.15.60","25"
"TCP 122.52.224.4:36409->25.0.16.182:25","TCP","122.52.224.4","36409","25.0.16.182","25"
"TCP 12.166.5.124:7996->25.0.15.208:25","TCP","12.166.5.124","7996","25.0.15.208","25"
"TCP 122.52.226.222:54319->25.0.15.232:25","TCP","122.52.226.222","54319","25.0.15.232","25"
"TCP 80.66.10.183:62365->25.0.15.159:25","TCP","80.66.10.183","62365","25.0.15.159","25"
"TCP 122.52.220.188:16268->25.0.17.64:25","TCP","122.52.220.188","16268","25.0.17.64","25"
"TCP 122.52.221.56:57867->25.0.16.116:25","TCP","122.52.221.56","57867","25.0.16.116","25"
"TCP 12.166.5.250:59420->25.0.15.56:25","TCP","12.166.5.250","59420","25.0.15.56","25"
"TCP 80.66.14.125:59245->25.0.16.53:25","TCP","80.66.14.125","59245","25.0.16.53","25"
"TCP 122.52.208.107:17415->25.0.16.30:25","TCP","122.52.208.107","17415","25.0.16.30","25"
"TCP 213.184.18.180:46688->25.0.16.185:25","TCP","213.184.18.180","46688","25.0.16.185","25"
"TCP 122.52.209.105:33486->25.0.15.94:25","TCP","122.52.209.105","33486","25.0.15.94","25"
"TCP 12.166.6.136:18296->25.0.16.92:25","TCP","12.166.6.136","18296","25.0.16.92","25"
"TCP 80.66.14.33:2674->25.0.16.253:25","TCP","80.66.14.33","2674","25.0.16.253","25"
"TCP 122.52.202.59:1669->25.0.17.80:25","TCP","122.52.202.59","1669","25.0.17.80","25"
"TCP 213.184.15.225:40275->25.0.16.58:25","TCP","213.184.15.225","40275","25.0.16.58","25"
"TCP 80.66.11.80:42068->25.0.16.112:25","TCP","80.66.11.80","42068","25.0.16.112","25"
"TCP 213.184.15.210:10859->25.0.16.170:25","TCP","213.184.15.210","10859","25.0.16.170","25"
"TCP 12.166.5.171:59334->25.0.17.58:25","TCP","12.166.5.171","59334","25.0.17.58","25"
"TCP 12.166.6.111:32250->25.0.15.98:25","TCP","12.166.6.111","32250","25.0.15.98","25"
"TCP 12.166.5.43:46579->25.0.15.68:25","TCP","12.166.5.43","46579","25.0.15.68","25"
"TCP 80.66.11.87:24033->25.0.17.84:25","TCP","80.66.11.87","24033","25.0.17.84","25"
"TCP 12.166.5.105:39169->25.0.16.139:25","TCP","12.166.5.105","39169","25.0.16.139","25"
"TCP 213.184.17.230:7599->25.0.15.152:25","TCP","213.184.17.230","7599","25.0.15.152","25"
"TCP 80.66.9.227:30007->25.0.17.24:25","TCP","80.66.9.227","30007","25.0.17.24","25"
"TCP 213.184.17.239:6860->25.0.15.209:25","TCP","213.184.17.239","6860","25.0.15.209","25"
"TCP 213.184.16.18:28744->25.0.15.184:25","TCP","213.184.16.18","28744","25.0.15.184","25"
"TCP 213.184.18.55:48601->25.0.16.56:25","TCP","213.184.18.55","48601","25.0.16.56","25"
"TCP 80.66.10.131:52579->25.0.15.147:25","TCP","80.66.10.131","52579","25.0.15.147","25"
"TCP 12.166.6.52:21583->25.0.16.252:25","TCP","12.166.6.52","21583","25.0.16.252","25"
"TCP 122.52.213.156:52323->25.0.16.175:25","TCP","122.52.213.156","52323","25.0.16.175","25"
"TCP 80.66.12.223:48896->25.0.16.223:25","TCP","80.66.12.223","48896","25.0.16.223","25"
"TCP 122.52.222.211:63924->25.0.16.105:25","TCP","122.52.222.211","63924","25.0.16.105","25"
"TCP 122.52.218.151:30370->25.0.16.209:25","TCP","122.52.218.151","30370","25.0.16.209","25"
"TCP 12.166.6.133:2637->25.0.17.45:25","TCP","12.166.6.133","2637","25.0.17.45","25"
"TCP 213.184.16.179:13325->25.0.16.122:25","TCP","213.184.16.179","13325","25.0.16.122","25"
"TCP 12.166.5.187:10496->25.0.16.190:25","TCP","12.166.5.187","10496","25.0.16.190","25"
"TCP 213.184.17.186:18715->25.0.15.73:25","TCP","213.184.17.186","18715","25.0.15.73","25"
"TCP 122.52.201.86:30141->25.0.16.95:25","TCP","122.52.201.86","30141","25.0.16.95","25"
"TCP 80.66.13.222:9769->25.0.15.223:25","TCP","80.66.13.222","9769","25.0.15.223","25"
"TCP 80.66.10.98:6836->25.0.17.59:25","TCP","80.66.10.98","6836","25.0.17.59","25"
"TCP 80.66.11.29:6355->25.0.16.91:25","TCP","80.66.11.29","6355","25.0.16.91","25"
"TCP 12.166.6.136:17950->25.0.16.140:25","TCP","12.166.6.136","17950","25.0.16.140","25"
"TCP 213.184.18.159:57893->25.0.16.72:25","TCP","213.184.18.159","57893","25.0.16.72","25"
"TCP 12.166.5.228:29677->25.0.15.55:25","TCP","12.166.5.228","29677","25.0.15.55","25"
"TCP 80.66.11.111:53843->25.0.17.3:25","TCP","80.66.11.111","53843","25.0.17.3","25"
"TCP 213.184.18.71:20600->25.0.17.59:25","TCP","213.184.18.71","20600","25.0.17.59","25"
"TCP 80.66.12.91:30728->25.0.17.79:25","TCP","80.66.12.91","30728","25.0.17.79","25"
"TCP 12.166.6.74:15878->25.0.15.62:25","TCP","12.166.6.74","15878","25.0.15.62","25"
"TCP 213.184.14.37:37001->25.0.16.117:25","TCP","213.184.14.37","37001","25.0.16.117","25"
"TCP 12.166.5.142:7018->25.0.17.50:25","TCP","12.166.5.142","7018","25.0.17.50","25"
"TCP 213.184.17.200:59321->25.0.16.37:25","TCP","213.184.17.200","59321","25.0.16.37","25"
"TCP 80.66.9.249:3138->25.0.15.207:25","TCP","80.66.9.249","3138","25.0.15.207","25"
"TCP 12.166.5.174:20366->25.0.17.46:25","TCP","12.166.5.174","20366","25.0.17.46","25"
"TCP 213.184.18.118:20169->25.0.15.132:25","TCP","213.184.18.118","20169","25.0.15.132","25"
"TCP 80.66.9.249:40161->25.0.17.72:25","TCP","80.66.9.249","40161","25.0.17.72","25"
"TCP 213.184.14.194:35682->25.0.16.107:25","TCP","213.184.14.194","35682","25.0.16.107","25"
"TCP 122.52.199.242:27410->25.0.15.177:25","TCP","122.52.199.242","27410","25.0.15.177","25"
"TCP 12.166.5.65:18775->25.0.15.103:25","TCP","12.166.5.65","18775","25.0.15.103","25"
"TCP 80.66.12.113:64599->25.0.17.86:25","TCP","80.66.12.113","64599","25.0.17.86","25"
"TCP 80.66.13.159:7027->25.0.15.53:25","TCP","80.66.13.159","7027","25.0.15.53","25"
"TCP 122.52.210.31:7317->25.0.16.19:25","TCP","122.52.210.31","7317","25.0.16.19","25"
"TCP 12.166.5.157:57648->25.0.15.94:25","TCP","12.166.5.157","57648","25.0.15.94","25"
"TCP 12.166.5.107:24697->25.0.15.174:25","TCP","12.166.5.107","24697","25.0.15.174","25"
"TCP 213.184.16.94:38332->25.0.16.48:25","TCP","213.184.16.94","38332","25.0.16.48","25"
"TCP 122.52.224.94:15838->25.0.15.162:25","TCP","122.52.224.94","15838","25.0.15.162","25"
"TCP 122.52.209.94:21218->25.0.16.104:25","TCP","122.52.209.94","21218","25.0.16.104","25"
"TCP 122.52.203.48:36467->25.0.15.123:25","TCP","122.52.203.48","36467","25.0.15.123","25"
"TCP 122.52.214.98:26427->25.0.16.54:25","TCP","122.52.214.98","26427","25.0.16.54","25"
"TCP 122.52.216.61:40636->25.0.16.91:25","TCP","122.52.216.61","40636","25.0.16.91","25"
"TCP 122.52.201.127:15172->25.0.15.172:25","TCP","122.52.201.127","15172","25.0.15.172","25"
"TCP 122.52.214.184:61565->25.0.15.52:25","TCP","122.52.214.184","61565","25.0.15.52","25"
"TCP 122.52.208.153:26549->25.0.16.30:25","TCP","122.52.208.153","26549","25.0.16.30","25"
"TCP 122.52.210.88:47215->25.0.16.152:25","TCP","122.52.210.88","47215","25.0.16.152","25"
"TCP 213.184.15.150:48087->25.0.16.116:25","TCP","213.184.15.150","48087","25.0.16.116","25"
"TCP 12.166.5.139:55373->25.0.16.38:25","TCP","12.166.5.139","55373","25.0.16.38","25"
"TCP 213.184.17.192:60277->25.0.16.106:25","TCP","213.184.17.192","60277","25.0.16.106","25"
"TCP 80.66.14.114:10622->25.0.15.174:25","TCP","80.66.14.114","10622","25.0.15.174","25"
"TCP 12.166.6.52:61851->25.0.16.109:25","TCP","12.166.6.52","61851","25.0.16.109","25"
"TCP 12.166.5.115:28151->25.0.16.107:25","TCP","12.166.5.115","28151","25.0.16.107","25"
"TCP 80.66.12.118:40160->25.0.16.127:25","TCP","80.66.12.118","40160","25.0.16.127","25"
"TCP 213.184.14.194:9968->25.0.15.114:25","TCP","213.184.14.194","9968","25.0.15.114","25"
"TCP 12.166.6.131:50599->25.0.15.100:25","TCP","12.166.6.131","50599","25.0.15.100","25"
"TCP 12.166.6.47:45695->25.0.16.88:25","TCP","12.166.6.47","45695","25.0.16.88","25"
"TCP 80.66.12.96:37633->25.0.16.91:25","TCP","80.66.12.96","37633","25.0.16.91","25"
"TCP 213.184.15.128:62650->25.0.17.47:25","TCP","213.184.15.128","62650","25.0.17.47","25"
"TCP 213.184.15.40:55686->25.0.16.129:25","TCP","213.184.15.40","55686","25.0.16.129","25"
"TCP 80.66.11.174:37748->25.0.16.58:25","TCP","80.66.11.174","37748","25.0.16.58","25"
"TCP 12.166.6.156:53986->25.0.16.162:25","TCP","12.166.6.156","53986","25.0.16.162","25"
"TCP 213.184.18.165:9939->25.0.16.11:25","TCP","213.184.18.165","9939","25.0.16.11","25"
"TCP 80.66.13.30:58374->25.0.16.178:25","TCP","80.66.13.30","58374","25.0.16.178","25"
"TCP 12.166.5.53:39740->25.0.16.70:25","TCP","12.166.5.53","39740","25.0.16.70","25"
"TCP 122.52.218.248:16629->25.0.16.187:25","TCP","122.52.218.248","16629","25.0.16.187","25"
"TCP 80.66.12.24:38915->25.0.15.244:25","TCP","80.66.12.24","38915","25.0.15.244","25"
"TCP 213.184.14.70:48746->25.0.15.162:25","TCP","213.184.14.70","48746","25.0.15.162","25"
"TCP 80.66.14.124:49784->25.0.16.113:25","TCP","80.66.14.124","49784","25.0.16.113","25"
"TCP 12.166.5.172:52496->25.0.17.90:25","TCP","12.166.5.172","52496","25.0.17.90","25"
"TCP 80.66.13.148:34034->25.0.15.142:25","TCP","80.66.13.148","34034","25.0.15.142","25"
"TCP 213.184.16.221:5140->25.0.15.202:25","TCP","213.184.16.221","5140","25.0.15.202","25"
"TCP 122.52.215.83:51679->25.0.16.10:25","TCP","122.52.215.83","51679","25.0.16.10","25"
"TCP 122.52.210.121:40198->25.0.16.253:25","TCP","122.52.210.121","40198","25.0.16.253","25"
"TCP 122.52.201.101:12407->25.0.16.86:25","TCP","122.52.201.101","12407","25.0.16.86","25"
"TCP 122.52.223.113:54996->25.0.15.221:25","TCP","122.52.223.113","54996","25.0.15.221","25"
"TCP 213.184.15.20:10000->25.0.16.164:25","TCP","213.184.15.20","10000","25.0.16.164","25"
"TCP 12.166.5.228:44589->25.0.15.173:25","TCP","12.166.5.228","44589","25.0.15.173","25"
"TCP 122.52.202.0:54564->25.0.16.223:25","TCP","122.52.202.0","54564","25.0.16.223","25"
"TCP 80.66.10.11:19576->25.0.16.62:25","TCP","80.66.10.11","19576","25.0.16.62","25"
"TCP 122.52.222.85:49232->25.0.16.159:25","TCP","122.52.222.85","49232","25.0.16.159","25"
"TCP 122.52.221.119:10875->25.0.16.13:25","TCP","122.52.221.119","10875","25.0.16.13","25"
"TCP 12.166.6.1:32776->25.0.15.125:25","TCP","12.166.6.1","32776","25.0.15.125","25"
"TCP 80.66.12.75:22836->25.0.16.163:25","TCP","80.66.12.75","22836","25.0.16.163","25"
"TCP 213.184.15.244:50637->25.0.16.166:25","TCP","213.184.15.244","50637","25.0.16.166","25"
"TCP 122.52.211.42:27322->25.0.16.253:25","TCP","122.52.211.42","27322","25.0.16.253","25"
"TCP 122.52.204.138:18025->25.0.15.65:25","TCP","122.52.204.138","18025","25.0.15.65","25"
"TCP 213.184.16.229:41451->25.0.15.151:25","TCP","213.184.16.229","41451","25.0.15.151","25"
"TCP 80.66.11.89:2038->25.0.16.12:25","TCP","80.66.11.89","2038","25.0.16.12","25"
"TCP 122.52.209.172:53489->25.0.16.12:25","TCP","122.52.209.172","53489","25.0.16.12","25"
"TCP 12.166.6.15:53624->25.0.15.215:25","TCP","12.166.6.15","53624","25.0.15.215","25"
"TCP 213.184.18.160:1488->25.0.17.77:25","TCP","213.184.18.160","1488","25.0.17.77","25"
"TCP 80.66.10.84:34366->25.0.16.13:25","TCP","80.66.10.84","34366","25.0.16.13","25"
"TCP 12.166.5.64:14875->25.0.15.226:25","TCP","12.166.5.64","14875","25.0.15.226","25"
"TCP 80.66.12.106:51042->25.0.15.222:25","TCP","80.66.12.106","51042","25.0.15.222","25"
"TCP 213.184.14.108:40566->25.0.15.157:25","TCP","213.184.14.108","40566","25.0.15.157","25"
"TCP 12.166.6.157:56896->25.0.17.15:25","TCP","12.166.6.157","56896","25.0.17.15","25"
"TCP 213.184.17.81:62417->25.0.15.200:25","TCP","213.184.17.81","62417","25.0.15.200","25"
"TCP 12.166.6.99:57683->25.0.16.196:25","TCP","12.166.6.99","57683","25.0.16.196","25"
"TCP 80.66.10.31:46799->25.0.16.247:25","TCP","80.66.10.31","46799","25.0.16.247","25"
"TCP 80.66.12.100:9661->25.0.15.233:25","TCP","80.66.12.100","9661","25.0.15.233","25"
"TCP 12.166.6.76:53588->25.0.15.53:25","TCP","12.166.6.76","53588","25.0.15.53","25"
"TCP 213.184.17.184:49847->25.0.16.212:25","TCP","213.184.17.184","49847","25.0.16.212","25"
"TCP 12.166.5.188:51303->25.0.15.162:25","TCP","12.166.5.188","51303","25.0.15.162","25"
"TCP 80.66.13.153:8955->25.0.16.64:25","TCP","80.66.13.153","8955","25.0.16.64","25"
"TCP 213.184.14.195:20534->25.0.16.251:25","TCP","213.184.14.195","20534","25.0.16.251","25"
"TCP 12.166.5.227:24864->25.0.15.79:25","TCP","12.166.5.227","24864","25.0.15.79","25"
"TCP 122.52.227.53:40653->25.0.15.244:25","TCP","122.52.227.53","40653","25.0.15.244","25"
"TCP 80.66.11.104:6593->25.0.16.149:25","TCP","80.66.11.104","6593","25.0.16.149","25"
"TCP 122.52.227.7:14067->25.0.16.133:25","TCP","122.52.227.7","14067","25.0.16.133","25"
"TCP 213.184.15.163:33016->25.0.15.154:25","TCP","213.184.15.163","33016","25.0.15.154","25"
"TCP 12.166.6.133:33032->25.0.16.100:25","TCP","12.166.6.133","33032","25.0.16.100","25"
"TCP 80.66.12.227:17939->25.0.17.17:25","TCP","80.66.12.227","17939","25.0.17.17","25"
"TCP 213.184.17.17:31912->25.0.16.75:25","TCP","213.184.17.17","31912","25.0.16.75","25"
"TCP 12.166.6.76:57134->25.0.17.82:25","TCP","12.166.6.76","57134","25.0.17.82","25"
"TCP 213.184.15.38:8962->25.0.15.154:25","TCP","213.184.15.38","8962","25.0.15.154","25"
"TCP 80.66.12.86:26849->25.0.15.238:25","TCP","80.66.12.86","26849","25.0.15.238","25"
"TCP 80.66.11.66:1105->25.0.17.41:25","TCP","80.66.11.66","1105","25.0.17.41","25"
"TCP 12.166.6.135:30397->25.0.16.118:25","TCP","12.166.6.135","30397","25.0.16.118","25"
"TCP 12.166.5.72:36292->25.0.16.50:25","TCP","12.166.5.72","36292","25.0.16.50","25"
"TCP 213.184.16.45:13800->25.0.16.8:25","TCP","213.184.16.45","13800","25.0.16.8","25"
"TCP 80.66.10.136:46947->25.0.16.28:25","TCP","80.66.10.136","46947","25.0.16.28","25"
"TCP 213.184.16.37:55662->25.0.15.238:25","TCP","213.184.16.37","55662","25.0.15.238","25"
"TCP 80.66.9.231:21077->25.0.16.180:25","TCP","80.66.9.231","21077","25.0.16.180","25"
"TCP 12.166.5.36:25594->25.0.16.210:25","TCP","12.166.5.36","25594","25.0.16.210","25"
"TCP 213.184.16.14:27279->25.0.17.30:25","TCP","213.184.16.14","27279","25.0.17.30","25"
"TCP 80.66.12.80:25956->25.0.15.67:25","TCP","80.66.12.80","25956","25.0.15.67","25"
"TCP 12.166.5.146:46270->25.0.17.6:25","TCP","12.166.5.146","46270","25.0.17.6","25"
"TCP 213.184.16.92:5119->25.0.16.244:25","TCP","213.184.16.92","5119","25.0.16.244","25"
"TCP 12.166.7.105:6761->25.0.18.105:8088","TCP","12.166.7.105","6761","25.0.18.105","8088"
"UDP 80.66.17.8:14319->25.0.17.171:4569","UDP","80.66.17.8","14319","25.0.17.171","4569"
"TCP 213.184.19.198:40747->25.0.19.83:2000","TCP","213.184.19.198","40747","25.0.19.83","2000"
"UDP 12.166.7.67:10291->25.0.18.198:5060","UDP","12.166.7.67","10291","25.0.18.198","5060"
"IP 12.166.7.67:0->25.0.18.198:0","IP","12.166.7.67","0","25.0.18.198","0"
"IP 80.66.18.53:0->25.0.17.213:0","IP","80.66.18.53","0","25.0.17.213","0"
"IP 80.66.18.53:0->25.0.17.213:0","IP","80.66.18.53","0","25.0.17.213","0"
"TCP 213.184.19.11:57067->25.0.17.229:2000","TCP","213.184.19.11","57067","25.0.17.229","2000"
"UDP 80.66.14.187:30336->25.0.17.191:4569","UDP","80.66.14.187","30336","25.0.17.191","4569"
"TCP 213.184.19.255:30953->25.0.18.240:8088","TCP","213.184.19.255","30953","25.0.18.240","8088"
"UDP 213.184.19.169:5239->25.0.18.185:4569","UDP","213.184.19.169","5239","25.0.18.185","4569"
"TCP 122.52.241.22:6003->25.0.18.208:2000","TCP","122.52.241.22","6003","25.0.18.208","2000"
"UDP 12.166.7.202:23215->25.0.17.210:5060","UDP","12.166.7.202","23215","25.0.17.210","5060"
"IP 12.166.7.202:0->25.0.17.210:0","IP","12.166.7.202","0","25.0.17.210","0"
"IP 213.184.21.68:0->25.0.17.233:0","IP","213.184.21.68","0","25.0.17.233","0"
"IP 213.184.21.68:0->25.0.17.233:0","IP","213.184.21.68","0","25.0.17.233","0"
"TCP 12.166.7.57:47871->25.0.19.102:2000","TCP","12.166.7.57","47871","25.0.19.102","2000"
"UDP 122.52.237.50:12370->25.0.18.162:4569","UDP","122.52.237.50","12370","25.0.18.162","4569"
"TCP 213.184.22.82:6299->25.0.18.227:80","TCP","213.184.22.82","6299","25.0.18.227","80"
"TCP 80.66.19.133:38775->25.0.17.210:80","TCP","80.66.19.133","38775","25.0.17.210","80"
"TCP 80.66.18.105:42804->25.0.19.86:80","TCP","80.66.18.105","42804","25.0.19.86","80"
"TCP 12.166.7.170:23861->25.0.18.118:80","TCP","12.166.7.170","23861","25.0.18.118","80"
"TCP 80.66.17.24:58913->25.0.18.35:80","TCP","80.66.17.24","58913","25.0.18.35","80"
"TCP 122.52.247.58:35993->25.0.18.254:80","TCP","122.52.247.58","35993","25.0.18.254","80"
"TCP 80.66.15.66:18180->25.0.18.79:80","TCP","80.66.15.66","18180","25.0.18.79","80"
"TCP 80.66.15.50:13047->25.0.19.8:80","TCP","80.66.15.50","13047","25.0.19.8","80"
"TCP 213.184.20.35:2982->25.0.17.227:80","TCP","213.184.20.35","2982","25.0.17.227","80"
"TCP 213.184.19.76:23153->25.0.18.5:80","TCP","213.184.19.76","23153","25.0.18.5","80"
"TCP 12.166.7.196:36304->25.0.18.101:80","TCP","12.166.7.196","36304","25.0.18.101","80"
"TCP 12.166.7.38:33316->25.0.17.176:80","TCP","12.166.7.38","33316","25.0.17.176","80"
"TCP 12.166.6.235:41640->25.0.18.5:80","TCP","12.166.6.235","41640","25.0.18.5","80"
"TCP 213.184.20.145:4980->25.0.17.120:80","TCP","213.184.20.145","4980","25.0.17.120","80"
"TCP 213.184.21.176:40318->25.0.18.12:35692","TCP","213.184.21.176","40318","25.0.18.12","35692"
"TCP 80.66.19.113:48964->25.0.17.149:80","TCP","80.66.19.113","48964","25.0.17.149","80"
"TCP 213.184.21.34:5291->25.0.18.130:80","TCP","213.184.21.34","5291","25.0.18.130","80"
"TCP 122.52.228.20:57959->25.0.19.106:80","TCP","122.52.228.20","57959","25.0.19.106","80"
"TCP 80.66.18.17:48904->25.0.19.119:80","TCP","80.66.18.17","48904","25.0.19.119","80"
"TCP 80.66.14.250:21097->25.0.18.57:80","TCP","80.66.14.250","21097","25.0.18.57","80"
"TCP 12.166.7.129:64657->25.0.19.61:80","TCP","12.166.7.129","64657","25.0.19.61","80"
"TCP 213.184.22.64:25229->25.0.18.67:80","TCP","213.184.22.64","25229","25.0.18.67","80"
"TCP 213.184.22.208:38368->25.0.17.168:80","TCP","213.184.22.208","38368","25.0.17.168","80"
"TCP 12.166.8.51:51169->25.0.18.199:80","TCP","12.166.8.51","51169","25.0.18.199","80"
"TCP 80.66.18.40:55176->25.0.19.119:80","TCP","80.66.18.40","55176","25.0.19.119","80"
"TCP 122.52.235.65:33605->25.0.18.77:80","TCP","122.52.235.65","33605","25.0.18.77","80"
"TCP 213.184.22.102:31326->25.0.18.195:80","TCP","213.184.22.102","31326","25.0.18.195","80"
"TCP 12.166.7.252:1939->25.0.17.206:80","TCP","12.166.7.252","1939","25.0.17.206","80"
"TCP 122.52.254.27:32048->25.0.18.63:80","TCP","122.52.254.27","32048","25.0.18.63","80"
"TCP 12.166.7.45:34188->25.0.18.93:80","TCP","12.166.7.45","34188","25.0.18.93","80"
"TCP 80.66.15.221:13035->25.0.17.145:80","TCP","80.66.15.221","13035","25.0.17.145","80"
"TCP 213.184.21.183:10501->25.0.18.82:80","TCP","213.184.21.183","10501","25.0.18.82","80"
"TCP 122.52.236.168:6419->25.0.18.159:80","TCP","122.52.236.168","6419","25.0.18.159","80"
"TCP 213.184.19.115:40896->25.0.18.183:80","TCP","213.184.19.115","40896","25.0.18.183","80"
"TCP 122.52.243.64:45347->25.0.17.239:80","TCP","122.52.243.64","45347","25.0.17.239","80"
"TCP 122.52.240.116:65017->25.0.18.184:80","TCP","122.52.240.116","65017","25.0.18.184","80"
"TCP 12.166.7.195:47504->25.0.18.251:80","TCP","12.166.7.195","47504","25.0.18.251","80"
"TCP 122.52.252.177:63431->25.0.17.142:80","TCP","122.52.252.177","63431","25.0.17.142","80"
"TCP 12.166.7.94:9985->25.0.19.13:80","TCP","12.166.7.94","9985","25.0.19.13","80"
"TCP 122.52.246.0:6130->25.0.18.94:80","TCP","122.52.246.0","6130","25.0.18.94","80"
"TCP 213.184.21.136:33720->25.0.17.107:80","TCP","213.184.21.136","33720","25.0.17.107","80"
"TCP 80.66.17.224:31768->25.0.18.201:80","TCP","80.66.17.224","31768","25.0.18.201","80"
"TCP 122.52.233.228:33730->25.0.19.1:80","TCP","122.52.233.228","33730","25.0.19.1","80"
"TCP 122.52.250.41:3304->25.0.18.187:80","TCP","122.52.250.41","3304","25.0.18.187","80"
"TCP 213.184.22.182:39221->25.0.18.171:80","TCP","213.184.22.182","39221","25.0.18.171","80"
"TCP 80.66.15.68:40762->25.0.18.106:80","TCP","80.66.15.68","40762","25.0.18.106","80"
